,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
378213,5.0,,True,"08 14, 2014",A3DRJPP63AO6FO,B000A6PPOK,{'Style:': ' Retail'},DJ,"Had a little hard time getting use to it. But, going good now.",going good now.,1407974400,
378214,5.0,,True,"08 14, 2014",A2NVZRBR4OPU2I,B000A6PPOK,{'Style:': ' Retail'},Sandi K. Savedra,"I love this keyboard, so easy on the hands.",Great Keyboard,1407974400,
378215,5.0,,True,"08 12, 2014",A231SUJFND2JJ9,B000A6PPOK,{'Style:': ' Retail'},DaeKim,good item,Five Stars,1407801600,
378216,5.0,,True,"08 12, 2014",A3JN039FF6SK9X,B000A6PPOK,{'Style:': ' Business'},Kelly,Love it. Read the other reviews before ordering it. The reviews were right in. Spacing is just perfect no problems going from regular keyboard to this,Love it. Read the other reviews before ordering it,1407801600,
378217,4.0,,True,"08 10, 2014",A1BSJJVLO7J8YX,B000A6PPOK,{'Style:': ' Retail'},G. Rummell,"First the bad: The space bar is loud and likes to rattle, it doesn't seem very solid and teeters a bit on the axle it sits on. Other than than, the keyboard seems fine. It definitely keeps your wrists/hands in a better position.

I really like the ergonomics... ...if I could only fix that annoying space bar...",Good but not perfect.,1407628800,
378218,5.0,,True,"08 8, 2014",A19O8OIC2YJTM1,B000A6PPOK,{'Style:': ' Business'},Charles F. Benninghoff III,I returned it because it made so much noise.  RATATATTATTATTAT could hardly hear my Willie Nelson channel on Pandora.  :),Great keyboard if you like noise,1407456000,
378219,5.0,,True,"08 8, 2014",A3CJNVTBLSE993,B000A6PPOK,{'Style:': ' Retail'},wrygrass,"First ergonomic keyboard I've owned and am already regretting I hadn't bought it sooner.  Improves comfort when typing for long durations and has a lot of extras.  It has a button to adjust the resolution of web pages as well as two buttons to go back and forward on the net and in some applications.  The resolution button also works on many Microsoft applications, like most/all the office applications.  The layout of the keys is similar to a standard keyboard but the keys are angled for easy access.  Still having a few problems hitting the keys you have to reach for, like b and 6 for example.  But I have to practice them on any new keyboard, and the adjustment has been easier than in times past.  It also has 5 programmable keys, as well as the standard audio triplet (mute, volume+, and volume-)  It doesn't have the keys for accessing the DVD drive but a shortcut on the desktop will suffice.  Or perhaps I can use the programmable keys to accomplish that.  Haven't really looked into how much you can do with them.  In any case I'm very pleased with the purchase.",Very pleased with the keyboard,1407456000,
378220,5.0,,True,"08 7, 2014",A3P5MAOBGMXEQ5,B000A6PPOK,{'Style:': ' Retail'},SierraRhoades,"It's taken some getting used to, but I love it now.  My arms and hands are in a much more natural position, and I'm on the computer a lot.  Would recommend.",Much better than a flat keyboard,1407369600,
378221,5.0,,True,"08 7, 2014",A39TG8YHGQQ883,B000A6PPOK,{'Style:': ' Business'},Jefferson De La Cruz,"I have bought this keyboard over 4 times (office, personal, gifts) and it's just awesome for work. Really comfortable for somebody who has to type a lot at work (like programming)",gifts) and it's just awesome for work,1407369600,
378222,4.0,,True,"08 7, 2014",A3RLGJ6BQR4EBE,B000A6PPOK,{'Style:': ' Retail'},Peter,"Excellent keyboard if you type a lot.  It really is easier on the wrists.  This is my 6th one because the letters wear off too easily, but they all still work fine, and others I have seen around town are still fine.  (I type a million keystrokes in a year.)  It depends on how hard you are on keys and how much you type.  It's still the best keyboard I've used.",The best.,1407369600,
378223,5.0,,True,"08 7, 2014",A15ML85W54A2AH,B000A6PPOK,{'Style:': ' Business'},Do42,Still the best keyboard that I've ever used. Big but worth the space.,Five Stars,1407369600,
378224,5.0,,False,"08 7, 2014",A764F5KBUZ7JN,B000A6PPOK,{'Style:': ' Retail'},POTFH,Finally had to get rid of my old PS/2 ergonomic keyboard and this was the right choice for me. Comfortable wrist pad and I enjoy the customizable hot keys.,Better than my old ergonomic keyboard,1407369600,
378225,3.0,,True,"08 7, 2014",A28F4U4NBE0BZA,B000A6PPOK,{'Style:': ' Retail'},Clay Zahrobsky,"Only after a few months, the key labels are starting to wear off.",Needs better key labels!,1407369600,
378226,2.0,,False,"08 6, 2014",A2I16B96HJSTW5,B000A6PPOK,{'Style:': ' Retail'},Nayla,The ergonomic shape is ok -- takes a week or so to get used to but I can feel how it's helpful for my wrists and all -- but the keyboard itself is crappy quality. I had to press the left Alt key so hard to get it to stick long enough to Alt-Tab between windows that it started hurting my hand in all new places. And the rest of the keys aren't too much easier to use than that left Alt key. After about a month and a half I had to admit to myself that this keyboard was doing more harm than good and switch it back out for my original Logitech K120. Not sure if I'll try another ergonomic keyboard... kind of reluctant to spend the money and take the risk... maybe I'll just give up computers and live off the land...,Cheap quality keyboard causes entirely new wrist/hand problems,1407283200,
378227,5.0,,True,"08 5, 2014",A2GAADJ9YMV9EU,B000A6PPOK,{'Style:': ' Retail'},ABM,"I have used the Microsoft Natural Ergo Keyboard for many years and have been very satisfied with it.  I recently switched to a mechanical keyboard (Blue Switches) but miss the large Microsoft Full Size Ergo Keyboard.  Its extremely roomy and overall is a very nice keyboard to type on.  If they only made it mechanical blue switches it would be the best keyboard ever.

ABM",Very Nice but missing Blue Switches,1407196800,
378228,5.0,,False,"08 4, 2014",A1VUBGNO7JPKXI,B000A6PPOK,{'Style:': ' Retail'},ZimaChick,"Love the keyboard layout. Keys are quiet and feel good to the touch. If you're workspace has the area, this keyboard is quite large but worth it.",Love the keyboard layout,1407110400,
378229,5.0,,True,"08 4, 2014",ARHE54S2WAZFN,B000A6PPOK,{'Style:': ' Retail'},Crismix,"Great Product, perfect. Mahalo :)","Great Product, perfect. Mahalo :)",1407110400,
378230,5.0,,True,"08 3, 2014",A36FNUC9WFP4MM,B000A6PPOK,{'Style:': ' Business'},THE LAST STAND,works perfect..,Five Stars,1407024000,
378231,4.0,,True,"08 2, 2014",AI7D6ZHPJ20TN,B000A6PPOK,{'Style:': ' Retail'},Drewbacca46,"The keyboard has made typing less painful overall, and it would be a five star keyboard if it would open itself to have more uses for gaming.",It's a best seller for a reason! With a gaming downside.,1406937600,
378232,2.0,,True,"08 1, 2014",A1D4MCP9FCJHW2,B000A6PPOK,{'Style:': ' Retail'},E. T. Curtis,"The low rating is probably more my fault than the keyboard's. I am not a typist and it is not conducive to a ""hunt and peck"" person like me. Overall, I do like Logitech keyboards better for their features and the action of the keys; that's what I am using now.",Not my cup of tea,1406851200,
378233,5.0,,False,"08 1, 2014",A37WPZE0UE0ONO,B000A6PPOK,{'Style:': ' Business'},Screamer,I got this for work and it is so comfortable to use.,Very comfortable,1406851200,
378234,5.0,,True,"08 1, 2014",A28R5741CA1AD4,B000A6PPOK,{'Style:': ' Retail'},Wes James,works great so far!,Five Stars,1406851200,
378235,5.0,,True,"07 31, 2014",A1DT3Q2F7ECDYZ,B000A6PPOK,{'Style:': ' Retail'},JFK,"excellent, as advertised. Using it now.",Five Stars,1406764800,
378236,3.0,,True,"07 30, 2014",A3QSESHT337YS8,B000A6PPOK,{'Style:': ' Retail'},Hillbilly,"It is decent. Shape is nice, but the space bar requires a fair amount of pressure. If you really need help due to carpal tunnel, etc - go ahead and pay the money and buy the split keyboard from Kinesys.",It is ok for what it is,1406678400,
378237,3.0,34,True,"07 29, 2014",A3T767O02CHFN1,B000A6PPOK,{'Style:': ' Retail'},Andrew Hamada,"I used to swear by this keyboard.

For context, I spend most of my time at a keyboard, at work and at home. I type fast, I key too hard, and I spend 4-6 hours a day typing (not sitting at a computeractively typing). My first two MS 4000 keyboards lasted 3-4 years each under that abuse. They were my first ergonomic keyboards and I loved them. The many other reviews on this product do a good job of explaining the pros and cons. This keyboard has worked so well for me that I've replaced it with the same keyboard every time. I buy them at work so I can use them there, too. When I've been responsible for ordering keyboards for others, this is the one I get.

However, starting three or four years ago, I noticed that the keyboards weren't lasting as long. The physical action of the keys was fine, but something would go wrong with the underlying membrane, or the electronics. A key would stop working, or key mappings would get strangely scrambledone keyboard started outputting two letters per key press, but only for half the letters and none of the numbers. This would happen within 12-18 months of purchasing the keyboard.

My last two keyboards have died within 8-12 months.

This is pretty annoying, but for the low price, it's still worth it for me to buy a new one when the old ones die. But if you're here looking for the reliable workhorse keyboard of the past, you may want to look elsewhere.","Used to be perfect, but quality has gone down significantly in the past 3-4 years",1406592000,
378238,2.0,,True,"07 29, 2014",A3KK55919MO6NF,B000A6PPOK,{'Style:': ' Retail'},Kristopher Daia,"The right space bar doesn't always register when you press it. And the B key is located on the left side of the keyboard, I've always used my right index finger to hit the B. That takes some getting used to.",I wouldn't buy it again,1406592000,
378239,4.0,,True,"07 28, 2014",A373HPZ3X8FTOB,B000A6PPOK,{'Style:': ' Retail'},Richard V. Tieken,It works better as I am slowly getting use to it.  I am glad I bought it as I do a lot of typing on this computer keyboard.,It works better as I am slowly getting use to it,1406505600,
378240,5.0,,True,"07 28, 2014",A3F5ERIK0OJC92,B000A6PPOK,{'Style:': ' Retail'},Sledwrecker,Just do it.  Wrist saver.  Bought one for home and one for the office.,Great!,1406505600,
378241,5.0,,True,"07 27, 2014",A25Q6YKED2LS0,B000A6PPOK,{'Style:': ' Retail'},D. Porter,"I've bought 3 of these over the years, plus 2 of an older model.  Far and away my favorite keyboards, and I'm on them all day long (I write software).

Beyond feeling great, they've been durable.  I haven't had any of them break (replaced the 2 older models as they weren't USB and I was tired of using the PS2/USB adapter, bought new ones as we've added new machines).",My favorite keyboard,1406419200,
378242,5.0,,True,"07 27, 2014",A3H5ZYZSK9UF2F,B000A6PPOK,{'Style:': ' Retail'},Big Mike,An outstanding keyboard for my very large hands.  It is the same as the one I use at work,A fine keyboard,1406419200,
378243,5.0,,True,"07 27, 2014",A3HYOTFDP5N9ZV,B000A6PPOK,{'Style:': ' Retail'},ChumChum79,"Excellent product and the best ergonomic keyboard I've used so far but if you get it wet, even a little, buttons go dead. I've found this reverses to a degree over time so stash them in the closet and check them later. For now, I just have to concede that I'll be buying at least 1 of these a year.",Don't get me wet!,1406419200,
378244,5.0,,True,"07 26, 2014",A38MS84QS26MSY,B000A6PPOK,{'Style:': ' Business'},Aragorn,Excellent! Couldn't go back to using a regular keyboard!,Five Stars,1406332800,
378245,5.0,,True,"07 25, 2014",AFBLW9MER0TK3,B000A6PPOK,{'Style:': ' Retail'},Gary Lawrence Jr.,"Good keyboard, would be great but it has issues. I use one at home and at work. Two issues I've noticed about the Microsoft Natural Ergonomic Keyboard 4000. Issue one on Win7 the first time you use the volume up or down buttons there is a delay but every time after that it works until restarting or powering up from off. Issue two when Windows updates roll out the keyboard occasionally needs to be unplugged and plugged back in this also happens on occasion when updates to Microsoft Mouse and Keyboard center or Intelitype. I'm torn, I think i'll go with a different brand next time around.","it is one of the best, but not the best.",1406246400,
378246,4.0,,True,"07 25, 2014",AP7RQ1G7LXE77,B000A6PPOK,{'Style:': ' Retail'},JMB,"Employee requested this especialyy, and, so did one of our top IT people.
Must be good, plus, good price!","Must be good, plus",1406246400,
378247,5.0,,True,"07 25, 2014",A1X8QQ0G4ARVZ4,B000A6PPOK,{'Style:': ' Retail'},Dianne L. V.V.,Best keyboard I have ever owned. Wish it was lighted.,Five Stars,1406246400,
378248,1.0,,True,"07 23, 2014",AFZLQ3QNRGOZM,B000A6PPOK,{'Style:': ' Business'},RM,Died upon delivery.,DOA -- Buy different maker.,1406073600,
378249,3.0,,True,"07 22, 2014",A2Y5MX9TB1BH15,B000A6PPOK,{'Style:': ' Retail'},satwant singh,"nothing special, i have been using for pain and numbness in my fingers.. its better than the regular keybard but i think the split keyboard will be better for anyone looking for pain relief",decent product,1405987200,
378250,5.0,,True,"07 21, 2014",A2IVFM86M35E65,B000A6PPOK,{'Style:': ' Retail'},Tempest Weaver,i like the way it feels when typing,Five Stars,1405900800,
378251,3.0,,False,"07 21, 2014",AY6WQR16DWJAX,B000A6PPOK,{'Style:': ' Retail'},M. Daniels,My third MS Natural.  Don't spill coffee on them.  Love everything about it except that it has funky software that wants to correct my spelling or whatever it thinks it is doing.  I don't use most of the fancy buttons.  I do type for long periods of time and have wide shoulders... this is the only type of keyboard that does not hurt me.  I grew up on IBM Selectrics so I'm addicted to a good key feel.,Nice and comfortable,1405900800,
378252,2.0,,True,"07 20, 2014",A38LVH88WCUTZM,B000A6PPOK,{'Style:': ' Retail'},Amazon Customer,"Almost Good; Letters Wear Off Keys Quick

The Review pertains specially to using it with a Mac.

After about 3 weeks use, the keys a, s, d, & e no longer show their names;  letter labels have worn off.

No manual came with the keyboard, which requires programming, though you may be able to find how to program it by searching the internet and trying to find a manual on line.  Then you need to download a driver for the keyboard.

In many ways this is a dream keyboard after you get it programmed.  It has about 15 special keys that need programming.  These are a great convenience.  After downloading the driver, you go to the Mac System Preferences.  In the bottom row an icon is now present for this Keyboard.  Having entered that icon, you may program the special keys, most of those keys having a menu of assignable choices. Generally, once you are in the MS Keyboard icon, if you press a programmable key, a menu pops up of alternative assignments from which you choose.

Also, I love having the split, contoured, ergonomic keyboard -- it should discourage carpal tunnel syndrome.

I have my keys assigned for
scroll/jump down,
language change (to Greek or English),
open default browser,
open Word,
eject,
Site 1 = a forum,
Site 2 = hotmail,
Site 3 = another forum
Site 4 = YouTube,
Site 5 = Amazon !
(5 keys are to program 5 favorite websites.)
mute,
volume up,
volume down,
 iTunes next track,
dashboard.

In the center of the main keyboard there is a rocker switch which zooms in & out what you are seeing on many screens, like the internet.

The split keyboard is great for typing in low light for a touch-typist.  Once you get your hands in the right place (easy to do) you can do a lot of typing without light.

Drawbacks for me:

1) letters wear off,

2) not wireless.

3) there are no scroll wheel, trackball, or mouse buttons on the keyboard.

I can scroll down using a programmed key, but not up (actually it is an incremental jump down, requiring about 5 pushes to make a whole screen go down).

BTW, IOGear makes a smaller keyboard that is very convenient keyboard that has mouse buttons, trackball, & scroll all built in & is wireless -- but my hands get lost on the keyboard in the dark, its keys are closer than I want, and the built-in trackball & scroll function quit working soon.  I have owned something like10 of the IOGear keyboards, and all have gone bad in about 3 months.

3) Some genius years ago decided to put the number 6 on the left side, where it does not belong for touch-typists. The number 6 is supposed to be operated by the right index finger in touch-typing.  But it is now divided off to the left.

4) It is too wide for my use.  I like to type in my lap sitting back from a very large monitor screen. This keyboard is so wide that it does not fit between the arms of my easy chair, and if I center the keyboard for typing, it then sticks out way to the right.  I don't need the keypad on the right.  It makes the keyboard too wide for me.  I intend to try surgery; cutting off the right side number pad.

Thus for my use Microsoft should produce this keyboard with
no number pad, thus not so wide,
key letters that don't wear off,
wireless,
built in mouse keys,
built in trackball,
built in scroll wheel,
number 6 on the right side

BTW Microsoft did have a wireless version of this; but apparently it is now off market/ unavailable largely -- I have not checked Ebay.  I did find a wireless one for sale somewhere at an astronomical price.",Almost Good; Letters Wear Off Keys Quick,1405814400,
378253,1.0,3,True,"07 18, 2014",A30OIE9H2D8HBU,B000A6PPOK,{'Style:': ' Retail'},E. Schmith,"Just received this keyboard. One start is a really low rating but that is because the space key is horrible, and seeing as that is possibly the most used key, it is a serious problem. I've had MS and Logitech keyboards before, including natural layout ones, though none with the kind of wrist angle this KB has. And over the years, countless others. I've NEVER had a keyboard spacebar have the problems this one has, and after I started to google it, saw literally years worth of complaints on the exact model - and there is zero excuse for not having had this problem fixed years ago. So am returning it immediately and may try a different manufacturer. I know some have claimed that not all of these KBs exhibit the problem, but I'm not going to waste my time trying replacement after replacement in the hopes that one will work correctly. It's a shame as I had high hopes for this product.","One start is a really low rating but that is because the space key is horrible, and seeing as that is possibly the most ...",1405641600,
378254,4.0,,True,"07 18, 2014",AD28KG5LBJ7S1,B000A6PPOK,{'Style:': ' Retail'},Elizabeth Spillers,"I love this keyboard.  I work on my computer and do a LOT of typing so the shape and design are important.  My only complaint and what keeps me from giving this 5 stars is that the letters wear off the keys way too fast.  It's not really a deal breaker for me since I don't even have to look at the keyboard when typing but it might be for others.  I keep an extra on hand just in case.  It's not extremely durable, only lasting a couple of years at the most but it's the only one I've found that has the built up front and the padded wrist rest that make using it so comfortable.  It's also usually reasonably priced when you catch them on sale - which happens often.",I love this keyboard,1405641600,
378255,5.0,,False,"07 18, 2014",ARL8VLQW52BGP,B000A6PPOK,{'Style:': ' Retail'},J. A. Schroeder,The best keyboard make as far as I'm concerned.  Eliminates all carpal tunnel friction with the padded wrist rests.  Excellent responsiveness from this quiet keyboard.,This IS the model to buy.,1405641600,
378256,5.0,,True,"07 17, 2014",A22RW51298Z15M,B000A6PPOK,{'Style:': ' Retail'},Richard Meinhardt,"Been using these for a couple of years, best keyboard I've found that you can still get USB.  I really don't care much for wireless keyboards and mice since you seem to always need to be replacing batteries!",I just click away,1405555200,
378257,5.0,,True,"07 16, 2014",AGCZ28CITGXOJ,B000A6PPOK,{'Style:': ' Retail'},R. Person,Very comfortable keyboard.  I now have four of them for each of my computers.  Reliable as long as you don't spill tea on them (oops).  Other than that I have never had a problem.  I use them on Windows and Mac machines.,comfortable and reliable,1405468800,
378258,2.0,,False,"07 15, 2014",A3LCRHFTUB2AGS,B000A6PPOK,{'Style:': ' Retail'},Colby D. Renfro,"These babies are really hit or miss. If you have a good one it is great. However. the space bar didn't work on the first two that I got. The first one was loud and clanky, the second one the spring was super weak and the key would not re-press.

If there's one key on a product that should be guaranteed to work it's the space bar. Heck make that one key mechanical.",SPACE BAR TERRIBLE!,1405382400,
378259,5.0,,True,"07 15, 2014",ANEJ0FAPLRX90,B000A6PPOK,{'Style:': ' Retail'},t_ochoa,"I had horrible carpal tunnel when I was pregnant and a friend recommended this keyboard. That was almost 8 years ago and I've used this keyboard ever since. It take a little bit for the layout to become intuitive, but once you get it down it'll be hard to use a regular keyboard again. I can type for hours without any pain in my wrist or forearms.",I had horrible carpal tunnel when I was pregnant and a friend ...,1405382400,
378260,5.0,,True,"07 15, 2014",A3M4WM50O9DL4V,B000A6PPOK,{'Style:': ' Retail'},WB,This is my favorite keyboard of all time.,Best keyboard ever,1405382400,
378261,5.0,,True,"07 11, 2014",A35C1QJI6FBA0E,B000A6PPOK,{'Style:': ' Business'},TEXASDISTRIBUTORS,Nice keyboards. I purchased several of these for our office and everybody loves them!,Five Stars,1405036800,
378262,5.0,,False,"07 10, 2014",A2DGHZ3UOM7RL3,B000A6PPOK,{'Style:': ' Retail'},Jennifer C.,"Great keyboard, best price around!!",Five Stars,1404950400,
378263,2.0,,True,"07 10, 2014",A390DOR83OQ1SR,B000A6PPOK,{'Style:': ' Retail'},Gordonvl,"I thought it was built very solid. The keyboard seemed very uncomfortable to me, but I got use to it.  The keys are different sizes. which made it very odd too get use too.  But the big problem was the space bar, I don't know if it was a design flaw because the angle it was at seemed to get caught on the keys next to it.",It's ok,1404950400,
378264,5.0,,True,"07 9, 2014",A25JUE9AFX7SUC,B000A6PPOK,{'Style:': ' Retail'},Matthew,"I don't know for certain that this keyboard help my hands, but after using these keyboards so long ""regular"" keyboards do cause me problems. Some day I might try something more exotic.",I have been using natural keyboard for years and I love them,1404864000,
378265,5.0,,True,"07 9, 2014",A3DVUZRP2DHVU9,B000A6PPOK,{'Style:': ' Retail'},C. T.,I like this keyboard a lot. I have a bad left wrist that just won't sit flat like a normal keyboard sits. This completely solved my pain problem while typing. I didn't think I could use it with the spacer on the bottom but I have learned to love it. I no longer have pain in my wrists when I type. I purchased another for a coworker and she loves hers too.,Save your wrists! Comfort at last.,1404864000,
378266,5.0,,False,"07 9, 2014",A3P71J56ABTNIW,B000A6PPOK,{'Style:': ' Retail'},K.H.,"I work 12-15 hours a day and and game a few more.  No carpal tunnel here.

This is my 5th one.

Enough said.",wrist saver,1404864000,
378267,5.0,,True,"07 8, 2014",A342CAVHO0T0PC,B000A6PPOK,{'Style:': ' Retail'},Flying Lady 76,"This is my second identical keyboard.  I started using this type of keyboard at work and once I got used to it, it was uncomfortable to use a traditional keyboard.  If I could improve just one thing, it would be a lighted keyboard.  Sometimes I sit at my computer without direct light and it would be nice if the keys lit up.  Well, I guess you can't have everything so I will take this one any day.

I am so glad that MS is still manufacturing these.  It is a winner so if and until they improve on this I am glad I have a new one.  Hopefully it will last me as many years as my last one did.","Ahh, my wrists say ""Thanks MS"" with every touch of the keys.",1404777600,
378268,5.0,,True,"07 7, 2014",A3BMIHNK2KTG3G,B000A6PPOK,{'Style:': ' Business'},JFBII,This keyboard makes typing so much easier and keeps my hands and wrists from hurting.,Five Stars,1404691200,
378269,5.0,,True,"07 5, 2014",APSEERGKRFATE,B000A6PPOK,{'Style:': ' Retail'},da_gawd_father,"I have nerve damage in my hands and this keyboard is THE ONLY one I have used for years, because it allows me to type fast without pain from the damage.",awesome keyboard,1404518400,
378270,5.0,,False,"07 3, 2014",A64KZDUQYPWES,B000A6PPOK,{'Style:': ' Retail'},Eddiebezzell,"Still working great after a few years, takes getting use to at first.",Still working well after these years,1404345600,
378271,5.0,,True,"07 2, 2014",A38GAD521LDIK3,B000A6PPOK,{'Style:': ' Retail'},robbie welch,i am using it right now. i am left handed and it is easier for me to use . i like it,i like,1404259200,
378272,5.0,,True,"07 2, 2014",A1RSYZTYOLV7WN,B000A6PPOK,{'Style:': ' Retail'},Jeremy J. Einsweiler,Toil Toil Toil Type Type Type all day at work. This keyboard is like typing in a cloud. Give it a week to get used to and you'll be glad you did.,Give it a week and it will give you happiness,1404259200,
378273,4.0,,True,"07 1, 2014",ABPP7GXEYMRG9,B000A6PPOK,{'Style:': ' Retail'},Joe Tye,I love this keyboard for comfort and functionality.  The only reason I don't give it 5 stars is that it has an annoying habit of every now and then just going to sleep.  When it does I never know which keystrokes it will remember and which I will have to retype (or backspace over because they were typed twice).  Sometimes repositioning the keyboard slightly will help and other times I just need to wait for it to wake up again.,Wonderful - except when keys decide to take a nap,1404172800,
378274,5.0,,True,"07 1, 2014",A15G6N5T033QBH,B000A6PPOK,{'Style:': ' Retail'},willisfishing,"My original finally bit it and was forced to search for another Ergonomic keyboard. The first one lasted 7 years and was priced around the same as this one if I remember correctly. Chose this over others as this is truly Ergonomic. I have the logitech wireless version and there was still a slight strain on my wrists that I don't have using this keyboard.
 This one is a bit lighter in weight than our older version, that's okay but it will allow it to slide easier. I just used some rubber matting underneath which keeps it stationary.
 I use the ""wired"" version as wireless is not necessary with my needs. This is used on a laptop and is plug into the USB hub and had no issue at all.
 I've worked in graphic design for years and the amount of typing is MUCH easier with these keyboards. I use the stylus mainly but these are still fantastic compared to straight keyboards. The only issue is the ""cushioned"" hand rest could have been thicker but I cut out some rubber foam from padding in the exact shape of the handrests to adhere on top and that works out great for additional comfort as well to raise your wrists up a bit higher. We have used several brands but for the cost and the comfort on your wrists this is a great keyboard for those of us on computers for 6 to 8 hours a day.","For those of us on computers daily, these will absolutely decrease the stain on your wrists and hands.",1404172800,
378275,5.0,,True,"07 1, 2014",A3CNBWMK7WWIXV,B000A6PPOK,{'Style:': ' Retail'},Firefly303,"My favorite keyboard I've ever used. The lettering on a couple of keys started to fade a little bit after a few months of use, but super comfortable and ergonomic.",My favorite keyboard I've ever used,1404172800,
378276,5.0,,True,"07 1, 2014",A1S8K7EC0IJ65T,B000A6PPOK,{'Style:': ' Business'},RMan,"Since I can no longer find this wireless at a decent price I have been forced to go wired, but it works as I need it to with the ergonomic support I need.",Love it,1404172800,
378277,5.0,,True,"06 30, 2014",A1FLOQE89V5FJJ,B000A6PPOK,{'Style:': ' Business'},JS,"I own two of these keyboards (one at home and one at work). On both keyboards the space bar was annoyingly stiff for the first few days of regular, daily office work. But it wasn't so irksome as to make it impossible to use. I'm glad I powered through, because now I love this keyboard. I would not trade it for any other that I've ever tried.

Three of my friends also use this keyboard. For two, it works exceptionally well. For the other, it's distractingly loud. I've seen this problem mentioned in a few other reviews. If yours fits this description, I'd suggest returning it - they aren't normally like that.

Note: If you use the included elevator to give the keyboard a negative tilt (which I recommend), your keyboard drawer will need a full 3"" of clearance (I just measured) to close. Many desks do not provide this.

Not sure what the difference is between the ""retail"" and ""business"" versions, but mine are the business version.",Power through the stiff space bar for the first week. It's worth it.,1404086400,
378278,5.0,,True,"06 29, 2014",A20XESBZESWD47,B000A6PPOK,{'Style:': ' Business'},Ian,I had a lot of pain in my hands/wrists and after about a month using this keyboard they feel way better.  Don't get me wrong they still hurt but it is SO much better.  And all for under $40.  Even now I am still getting used to the new style but I won't go back to a traditional keyboard.,Major Reduction In Hand and Wrist Pain - Way Cheaper Than Some Other Ergo Keyboards,1404000000,
378279,4.0,,True,"06 29, 2014",A1QMWYDHK9PGL2,B000A6PPOK,{'Style:': ' Retail'},Troynm,"I use this keyboard for hours daily and it works for me. I confess that I don't use any of the extra buttons and features. I like the padding on the wrist rest.

The only thing I don't like is the space bar takes extra effort to use. It is fairly stiff compared to other keyboards though I've gotten use to it. Maybe it will break in after a while.",Very nice keyboard,1404000000,
378280,5.0,,True,"06 25, 2014",A2F29ZE6OSBCUZ,B000A6PPOK,{'Style:': ' Retail'},AJC,I got it for my husband to help his carpal tunnel and other pain issues. He says he likes it.,Great keyboard.,1403654400,
378281,4.0,,True,"06 24, 2014",AW39T43MJLEJ2,B000A6PPOK,{'Style:': ' Retail'},Dshin,Good price for the ergonomic keyboard.  Haven't gotten around to programming all the hot keys.  the keys are a lot lighter/softer than the default keyboards you get with computer purchases.,What I expected,1403568000,
378282,5.0,,True,"06 23, 2014",A3T2CV0TK4SHM6,B000A6PPOK,{'Style:': ' Retail'},Steve Stone,"I got this for my wife since she said she needed an ergonomic keyboard for work, she loves it and doesn't want to use anything else.  On the bright side, this means she won't be tempted to use my computer now",Good feel,1403481600,
378283,1.0,,False,"06 23, 2014",A2AP059CCLBWPU,B000A6PPOK,{'Style:': ' Retail'},MoodyWitch,This keyboard is so noisy I had to hook up my old keyboard like this with the letters rubbed off.,Noisy,1403481600,
378284,1.0,,True,"06 21, 2014",AKRQGVRNUL4FZ,B000A6PPOK,{'Style:': ' Retail'},DHK,"the keyboard is great, except for the space key.  its very hard to press down.  this made me go insane, and so I threw it out, and am using my old keyboard.

I don't recommend this keyboard.",AWFUL SPACE KEY,1403308800,
378285,5.0,,True,"06 21, 2014",ADI2V9PO71H81,B000A6PPOK,{'Style:': ' Retail'},A. Bossaller,"I've owned previous Microsoft Ergonomic Keyboards and this one continues the tradition of working very well. The only 2 things I can ding it on is that some KVMs will not treat this as anything but a keyboard so the extra buttons may lose their functionality. The other item is a personal pet peeve. By default Function Lock is turned on, so to use the Fxx keys, you have to disable it first.",Very helpful for those in pain,1403308800,
378286,5.0,,True,"06 20, 2014",A1AU12CZ4G4DWC,B000A6PPOK,{'Style:': ' Business'},TamTomTimTikki,"Affordable, fully featured, and most importantly, has that split AND raised design (with a front wedge, too) that makes it supremely comfortable to type on.",Basically the best wired keyboard for the money you can get,1403222400,
378287,3.0,,True,"06 20, 2014",A2V44PFKKHQ2N1,B000A6PPOK,{'Style:': ' Business'},NetAdmin,The keys don't really have a good key press feel - and they are awkwardly placed in relation to other ergonomic keyboards.,It is a ergonomic keyboard,1403222400,
378288,5.0,,True,"06 17, 2014",A1DZYWUE8FGMGT,B000A6PPOK,{'Style:': ' Retail'},Rocket29,Got this for work because my company is so cheap they wouldn't replace my keyboard with worn in grooves. Alleviated 80% of my hand pain and stiffness. The space bar does totally suck like other people say. But its not a deal breaker. The keyboard feels very solid,Comfortable,1402963200,
378289,5.0,,True,"06 17, 2014",A17AR0R1S740CN,B000A6PPOK,{'Style:': ' Business'},gbowersr,Unit arrived in great shape. Plugged in and played right away. No problems were noted. And performed to buyer's satisfaction..,Best keyboard on the market,1402963200,
378290,5.0,,True,"06 10, 2014",A3AUHV3Z3AZZD3,B000A6PPOK,{'Style:': ' Business'},MAF,"I broke my wrist & had to accommodate by using this split keyboard.  When I got tendinitis afterwards, I continued to use it.  Now I can't type well on a regular one, and my wrist pain went away.",can't do without,1402358400,
378291,5.0,,True,"06 9, 2014",A4TWKZTVECHOE,B000A6PPOK,{'Style:': ' Retail'},AMAZON,I like the keyboard a lot. it works and helps me type faster than on a regular keyboard. two more.,YES,1402272000,
